2026-04-08 10:15:20.771, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:20.831, linear.x: 0.000, angular.z: -0.738
2026-04-08 10:15:20.871, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:20.911, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:20.971, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.010, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.071, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.111, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.171, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.211, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.271, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.310, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.371, linear.x: 0.000, angular.z: -0.738
2026-04-08 10:15:21.431, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.471, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.511, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.571, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.611, linear.x: 0.000, angular.z: -0.792
2026-04-08 10:15:21.671, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.711, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.771, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.811, linear.x: 0.000, angular.z: -0.462
2026-04-08 10:15:21.871, linear.x: 0.000, angular.z: -0.723
2026-04-08 10:15:21.911, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:21.971, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.010, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.071, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.131, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.171, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.210, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.271, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.311, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.371, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.411, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.471, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.511, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.571, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.610, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.671, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.711, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.771, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.810, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.871, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.910, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:22.971, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.010, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.071, linear.x: 0.000, angular.z: -0.784
2026-04-08 10:15:23.110, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.171, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.211, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.271, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.310, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.371, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.411, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.471, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.511, linear.x: 0.000, angular.z: -0.492
2026-04-08 10:15:23.571, linear.x: 0.000, angular.z: -0.769
2026-04-08 10:15:23.610, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.671, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.711, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.771, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.810, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.871, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.911, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:23.971, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:24.011, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:24.071, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:24.110, linear.x: 0.000, angular.z: -0.800
2026-04-08 10:15:24.171, linear.x: 0.000, angular.z: -0.800
